c_addr_id,addr_name,addr_name_chn,c_admin_type,c_admin_cat_code,x_coord,y_coord,CHGIS_PT_ID,elite_persons,jinshi_persons,juren_persons,ming_persons,qing_persons,first_entry_year,last_entry_year
8063,Fushan,福山,Xian,21,121.26052856,37.493282318,986,80,59,24,0,80,1647,1898
7204,Zhao Zhou,趙州,Zhou,215,100.31289673,25.585170746,1623,80,37,45,0,80,1619,1894
7646,Jinhua,金華,Xian,21,119.6499176,29.104711533,40708,80,20,60,0,80,1670,1903
5443,Fuliang,浮梁,Xian,21,117.236359,29.382742,41185,79,74,43,79,0,1385,1643
7542,Wujiang,吳江,Xian,21,120.637787,31.167065,40415,79,55,27,0,79,1619,1892
7882,Poyang,鄱陽,Xian,21,116.66383362,28.994167328,802,79,51,30,1,78,1652,1886
7990,Tai'an,泰安,Xian,21,117.12718964,36.188999176,1035,79,16,63,0,79,1646,1903
4623,Jiangdu,江都,Xian,21,119.437187,32.39127,42684,78,76,49,77,1,1385,1643
6779,Huating,華亭,Xian,21,106.651955,35.218842,247,78,72,12,0,78,1627,1880
7198,Taihe,太和,Xian,21,100.16444397,25.6978302,1558,78,59,21,0,78,1730,1903
8097,Sui Zhou,睢州,Zhou,215,115.06597137,34.430503845,1742,78,59,22,0,78,1646,1903
8613,Lingchuan,靈川,Xian,21,110.38368988,25.46320343,358,78,31,51,0,78,1660,1895
4619,Dantu,丹徒,Xian,21,119.44429,32.20649,40570,77,75,38,77,0,1385,1643
9019,Hanzhong Fu,漢中府,Fu,62,107.03518677,33.076480865,9664,77,0,77,0,77,1657,1657
7553,Jintan,金壇,Xian,21,119.57061768,31.74697876,40595,76,62,17,1,75,1637,1852
8026,Liaocheng,聊城,Xian,21,115.98869324,36.447738647,1019,76,58,20,0,76,1646,1894
7274,Gaoyang,高陽,Xian,21,115.77420044,38.688907623,25,76,50,29,0,76,1622,1898
8287,Hu'nan Sheng,湖南省,Sheng,137,112.97813416,28.198198318,25006,76,29,50,0,76,1652,1904
7693,Anhui Sheng,安徽省,Sheng,137,117.0346756,30.512294769,30305,76,27,52,0,76,1807,1904
6852,Pingyue Zhilizhou,平越直隸州,Zhilizhou,212,107.51251221,26.701211929,9580,76,18,58,0,76,1712,1903
7862,Jiujiang Fu,九江府,Fu,62,115.98567963,29.722364426,9637,76,2,74,0,76,1765,1765
4600,Jiading,嘉定,Xian,21,121.249023,31.385845,40393,75,74,46,75,0,1404,1643
8444,Chaozhou Fu,潮州府,Fu,62,116.63665771,23.667705536,9551,75,3,72,0,75,1733,1833
7480,Xinzhou Zhilizhou Zhixiadifang,忻州直隸州直轄地方,Zhixiadifang,213,112.73120117,38.398563385,9684,75,2,73,0,75,1832,1861
8167,Runing Fu,汝寧府,Fu,62,114.34600067,33.007537842,9601,75,2,74,0,75,1732,1733
8631,Wuzhou Fu,梧州府,Fu,62,111.30857086,23.486898422,9565,75,0,75,0,75,,
5590,Jiangling,江陵,Xian,21,112.190773,30.350445,43676,74,65,42,73,1,1385,1640
8182,Shangcheng,商城,Xian,21,115.40705872,31.803518295,522,74,55,22,0,74,1616,1904
7574,Xinghua,興化,Xian,21,119.83727264,32.934066772,769,74,33,45,0,74,1613,1876
7194,Guangxi Zhilizhou,廣西直隸州,Zhilizhou,212,119.4201889,30.894685745,32464,74,12,63,0,74,1709,1904
5372,Lanxi,蘭溪,Xian,21,119.478851,29.204453,40712,73,68,50,73,0,1405,1634
8184,Luoyang,洛陽,Xian,21,112.38262939,34.665275574,550,73,55,20,0,73,1645,1898
7234,Wen'an,文安,Xian,21,116.46456146,38.864807129,111,73,44,30,0,73,1646,1862
8622,Pingle,平樂,Xian,21,110.64649963,24.635726929,381,73,20,53,0,73,1664,1903
4930,Yidu,益都,Xian,21,118.478098,36.69748,85282,72,69,41,72,0,1397,1643
5496,Xinyu,新喻,Xian,21,114.931137,27.804075,40955,72,66,44,72,0,1388,1643
7920,Anfu,安福,Xian,21,114.60845184,27.382461548,851,72,56,17,0,72,1655,1898
8948,Fuping,富平,Xian,21,109.16156769,34.754428864,938,72,37,36,1,71,1622,1898
9011,Fengxiang,鳳翔,Xian,21,107.38591766,34.522518158,951,72,9,63,0,72,1670,1898
8013,Caozhou Fu,曹州府,Fu,62,115.44412994,35.25025177,9675,72,7,65,0,72,1646,1726
8104,Chen Zhou,陳州府,Fu,62,114.88245392,33.733982086,84006,72,3,69,0,72,1676,1709
8342,Yuezhou Fu,岳州府,Fu,62,113.09765625,29.371259689,9617,72,0,72,0,72,1753,1753
5186,Xianning,咸寧,Xian,21,108.937189,34.317987,70664,71,71,44,71,0,1404,1640
20068,Han Army Plain White Banner,漢軍正白旗,Baqi,9,,,,71,71,1,0,71,1655,1904
7985,Anqiu,安邱,Xian,21,119.1974,36.42905,85322,71,55,19,0,71,1628,1904
7836,Nan'an,南安,Xian,21,118.53784943,24.953763962,40256,71,36,35,0,71,1616,1904
6805,Linjiang,臨江,Xian,21,132.51399231,47.653610229,120456,71,6,66,0,71,1760,1898
8307,Baoqing Fu,寶慶府,Fu,62,111.47493744,27.249315262,9630,71,2,70,0,71,1735,1833
20078,Plain Blue Banner,正藍旗,Baqi,9,,,,70,70,4,0,70,1652,1898
7704,Taihu,太湖,Xian,21,116.26507568,30.420059204,1681,70,56,17,0,70,1780,1904
20322,Jianshui,建水,Xian,21,102.822311,23.624552,1612,70,33,37,0,70,1681,1894
7523,Taicang Zhilizhou,太倉直隸州,Zhilizhou,212,121.09863281,31.451000214,32082,69,65,9,1,68,1631,1890
7848,Putian,莆田,Xian,21,119.011101,25.433954,40298,69,55,18,0,69,1642,1904
7399,Fenyang,汾陽,Xian,21,111.77902985,37.263404846,1108,69,46,25,1,68,1622,1898
9044,Lanzhou Fu,蘭州府,Fu,62,103.84713745,36.047031403,9536,69,0,69,0,69,,
4442,Renqiu,任邱,Xian,21,116.09048462,38.707668304,44868,68,68,44,68,0,1385,1643
20055,Manchu Bordered Blue Banner,滿洲鑲藍旗,Baqi,9,,,,68,67,3,0,68,1676,1903
7578,Baoying,寶應,Xian,21,119.31004333,33.235946655,767,68,39,37,1,67,1622,1904
8451,Dapu,大埔,Xian,21,116.68544006,24.517745972,284,68,33,37,0,68,1650,1898
7187,Anshun Fu Zhixiadifang,安順府直轄地方,Zhixiadifang,213,105.92786407,26.243244171,9578,68,3,65,0,68,1684,1874
8920,Qujing Fu,曲靖府,Fu,62,103.79677582,25.495843887,9757,68,0,68,0,68,1792,1792
4841,Licheng,歷城,Xian,21,117.00148773,36.650131226,1025,67,64,41,66,1,1351,1646
5440,Poyang,鄱陽,Xian,21,116.663833,28.994167,41166,67,61,40,67,0,1371,1637
5493,Qingjiang,清江,Xian,21,115.398987,28.015566,40941,67,57,37,67,0,1370,1640
4691,Qimen,祁門,Xian,21,117.706978,29.854147,41330,67,52,48,67,0,1326,1637
7855,Fengcheng,豐城,Xian,21,115.78578186,28.197753906,791,67,47,21,0,67,1643,1904
7256,Xian Xian,獻縣,Xian,21,116.11489868,38.190696716,47,67,39,32,0,67,1659,1903
7391,Taigu,太谷,Xian,21,112.55276489,37.425506592,1114,67,36,34,0,67,1655,1894
8025,Dongchang Fu,東昌府,Fu,62,115.98869324,36.447738647,9669,67,2,66,0,67,,
4771,Pu Zhou,蒲州,Zhou,215,115.91989899,38.682151794,115679,66,65,35,65,1,1424,1643
5541,Jiangxia,江夏,Xian,21,114.306655,30.57367,43459,66,64,29,65,1,1388,1801
4808,Shanyin,山陰,Xian,21,112.942734,39.440437,95059,66,58,15,66,0,1411,1643
5489,Gao'an,高安,Xian,21,115.372276,28.425598,41219,66,53,36,66,0,1404,1640
8949,Jingyang,涇陽,Xian,21,108.83756256,34.533336639,929,66,51,17,0,66,1647,1903
8351,Wuling,武陵,Xian,21,111.69129944,29.034807205,690,66,43,25,0,66,1643,1895
8784,Fu Zhou,涪州,Zhou,215,107.39096069,29.702775955,1282,66,33,35,0,66,1654,1898
4542,Shangyuan,上元,Xian,21,118.76899,32.052563,40547,65,65,41,64,1,1404,1643
7407,Pingding Zhilizhou,平定直隸州,Zhilizhou,212,113.62226868,37.802036285,9687,65,65,3,0,65,1690,1904
4670,Dangtu,當塗,Xian,21,118.483437,31.555685,41364,65,62,32,65,0,1344,1634
5466,Nancheng,南城,Xian,21,116.627449,27.559717,40982,65,55,41,65,0,1371,1627
8969,Chaoyi,朝邑,Xian,21,110.12251282,34.789035797,956,65,49,17,0,65,1647,1895
7953,Zichuan,淄川,Xian,21,117.960956,36.635994,1033,65,49,18,2,63,1586,1874
8398,Xiangshan,香山,Xian,21,113.373604,22.52581,341,65,39,27,0,65,1652,1903
7797,Shaowu,邵武,Xian,21,117.48339844,27.337692261,40272,65,12,54,0,65,1648,1826
5980,Huai'an,懷安,Xian,21,119.22961426,26.093738556,40181,64,64,28,64,0,1371,1641
4543,Jiangning,江寧,Xian,21,118.76899,32.052563,40548,64,63,35,63,1,1394,1637
5994,Nan'an,南安,Xian,21,118.537849,24.953764,40256,64,62,25,64,0,1404,1643
5399,Xiaoshan,蕭山,Xian,21,120.258934,30.161488,40784,64,58,35,63,1,1371,1646
8670,Huayang,華陽,Xian,21,104.0779953,30.650384903,1232,64,31,34,0,64,1742,1904
6123,Haiyang,海陽,Xian,21,116.636658,23.667706,42142,63,63,35,63,0,1385,1640
4382,Daxing,大興,Xian,21,116.36800385,39.931427002,121525,63,62,45,62,1,1357,1673
7247,Nanpi,南皮,Xian,21,116.69678497,38.037567139,120,63,47,22,0,63,1655,1898
7690,Zhuji,諸暨,Xian,21,120.22766113,29.713136673,40796,63,37,30,1,62,1636,1895
20564,Chengde,承德,Xian,21,123.419884,41.78825,1181,63,33,30,0,63,1697,1904
7285,Zhengding,正定,Xian,21,114.56364441,38.140110016,140,63,12,51,0,63,1790,1903
8009,Jining Zhilizhou Zhixiadifang,濟寧直隸州直轄地方,Zhixiadifang,213,116.5778656,35.410430908,9677,63,2,62,0,63,1631,1840
5486,Yongxin,永新,Xian,21,114.23687,26.945564,40926,62,58,39,62,0,1404,1631
5485,Wan'an,萬安,Xian,21,114.779678,26.461771,40921,62,58,38,62,0,1385,1634
8233,Huang'an,黃安,Xian,21,114.61572266,31.287647247,646,62,43,23,0,62,1652,1904
9060,Wuwei,武威,Xian,21,102.63469696,37.92691803,225,62,42,23,0,62,1730,1903
7903,Qingjiang,清江,Xian,21,115.39898682,28.015569687,795,62,42,23,0,62,1601,1904
6771,Gaolan,皋蘭,Xian,21,103.84713745,36.047031403,209,62,42,22,0,62,1741,1903
7401,Jiexiu,介休,Xian,21,111.91200256,37.026000977,1107,62,41,22,0,62,1628,1904
7960,De Zhou,德州,Zhou,215,116.28741455,37.451644897,1002,62,41,27,0,62,1646,1880
7243,Jinghai,靜海,Xian,21,116.91908264,38.934356689,117,62,41,24,0,62,1628,1903
7951,Zhangqiu,章丘,Xian,21,117.46158,36.75417,1037,62,40,26,0,62,1607,1904
7352,Xuanhua,宣化,Xian,21,115.05114746,40.610363007,83,62,27,35,0,62,1713,1904
7514,Songjiang Fu,松江府,Fu,62,121.22763824,31.009475708,32439,62,1,61,0,62,1724,1724
4956,Ye Xian,掖縣,Xian,21,119.938004,37.17543,85435,61,60,31,60,1,1418,1646
7571,Ganquan,甘泉,Xian,21,119.43718719,32.391269684,771,61,43,19,0,61,1658,1904
7971,Haifeng,海豐,Xian,21,117.60121155,37.740623474,1007,61,42,24,0,61,1646,1895
7387,Yangqu,陽曲,Xian,21,112.56482697,37.873752594,1113,61,38,23,0,61,1647,1895
6853,Bijie,畢節,Xian,21,105.28400421,27.308080673,466,61,33,33,0,61,1720,1898
8232,Macheng,麻城,Xian,21,115.03096771,31.18091774,647,60,42,22,2,58,1643,1904
8240,Zhongxiang,鍾祥,Xian,21,112.58925629,31.169826508,641,60,34,30,0,60,1649,1898
8518,Guide Tusi,歸德土司,Tusi,169,107.63761902,23.34803772,400,60,1,59,0,60,,
8429,Huizhou Fu,惠州府,Fu,62,114.38943481,23.09031105,9550,60,0,60,0,60,1717,1717
5414,Huangyan,黃巖,Xian,21,121.258354,28.642613,40653,59,58,33,59,0,1371,1637
4780,Anyi,安邑,Xian,21,111.042419,35.062,95272,59,57,31,59,0,1430,1643
4508,Yongnian,永年,Xian,21,114.723068,36.701031,44826,59,56,40,59,0,1385,1643
7429,Yangcheng,陽城,Xian,21,112.41799927,35.490592957,1159,59,48,12,0,59,1535,1852
7173,Lijiang,麗江,Xian,21,100.2359848,26.874633789,1625,59,8,51,0,59,1736,1892
20653,zunhua,遵化,Xian,21,117.95798,40.18445,,59,5,55,0,59,,
8422,Gaozhou Fu,高州府,Fu,62,110.85381317,21.919214249,9554,59,0,59,0,59,,
5346,Jiashan,嘉善,Xian,21,120.917221,30.843824,40059,58,57,22,55,3,1418,1643
5190,Jingyang,涇陽,Xian,21,108.837563,34.533337,70773,58,57,36,58,0,1442,1643
8223,Xianning,咸寧,Xian,21,114.2716217,29.892478943,1783,58,50,10,0,58,1647,1895
7544,Kunshan,崑山,Xian,21,120.94823456,31.386108398,40396,58,50,12,0,58,1612,1841
8973,Heyang,郃陽,Xian,21,110.15101624,35.242584229,949,58,39,22,0,58,1652,1898
7955,Changshan,長山,Xian,21,117.86607361,36.883369446,1030,58,39,20,0,58,1624,1890
7343,Daming,大名,Xian,21,115.14649963,36.275527954,39,58,10,49,0,58,1643,1903
7724,Fengyang,鳳陽,Xian,21,117.52367401,32.866203308,1707,58,9,49,0,58,1661,1896
7865,De'an,德安,Xian,21,115.74502563,29.330564499,1757,58,7,51,0,58,1736,1898
8114,Xuzhou Zhilizhou Zhixiadifang,許州直隸州直轄地方,Zhixiadifang,213,113.81974792,34.031391144,9596,58,0,58,0,58,1762,1762
6001,Jian'an,建安,Xian,21,118.323784,27.038864,40228,57,53,26,57,0,1385,1643
7774,Fuqing,福清,Xian,21,119.38143921,25.727916718,40198,57,48,12,0,57,1649,1898
7900,Yihuang,宜黃,Xian,21,116.21018219,27.546390533,826,57,43,16,0,57,1703,1892
5154,Gushi,固始,Xian,21,115.671104,32.18354,82583,57,42,35,55,2,1448,1834
8181,Guangshan,光山,Xian,21,114.89877319,32.009700775,616,57,40,18,0,57,1658,1904
7547,Zhaowen,昭文,Xian,21,120.73378754,31.64658165,40383,57,39,21,0,57,1738,1903
7687,Shangyu,上虞,Xian,21,120.97358704,29.952653885,40774,57,36,22,3,54,1588,1894
8890,Duyun,都勻,Xian,21,107.51876068,26.26565361,497,57,16,42,0,57,1712,1874
7758,Yi Xian,黟縣,Xian,21,117.93021393,29.933116913,1717,57,9,50,0,57,1636,1904
7800,Jianning,建寧,Xian,21,116.83252716,26.832490921,40277,57,7,51,0,57,1654,1748
8904,Zunyi Fu,遵義府,Fu,62,106.93160248,27.69562149,9572,57,1,56,0,57,1874,1874
300006,Sanyuan,三原,Xian,21,108.92629242,34.619750977,70781,56,56,23,56,0,1385,1643
20070,Han Army Bordered Yellow Banner,漢軍鑲黃旗,Baqi,9,,,,56,56,2,0,56,1655,1892
5365,Chun'an,淳安,Xian,21,118.965165,29.612287,40811,56,55,37,56,0,1348,1631
8066,Haiyang,海陽,Xian,21,121.236763,36.700508118,1045,56,50,9,0,56,1670,1895
7917,Luling,廬陵,Xian,21,114.97127533,27.103239059,817,56,42,15,0,56,1658,1903
7915,Pingxiang,萍鄉,Xian,21,113.83863831,27.63142395,814,56,35,24,0,56,1745,1904
8325,Hengshan,衡山,Xian,21,112.85241699,27.245645523,718,56,30,29,0,56,1694,1889
8120,Ruzhou Zhilizhou Zhixiadifang,汝州直隸州直轄地方,Zhixiadifang,213,112.83702087,34.161762238,9594,56,0,56,0,56,1788,1788
7447,Jiangzhou Zhilizhou Zhixiadifang,絳州直隸州直轄地方,Zhixiadifang,213,111.21614838,35.616409302,9694,56,0,56,0,56,,
5153,Guangshan,光山,Xian,21,114.898773,32.009701,82560,55,55,28,55,0,1391,1643
4638,Shanyang,山陽,Xian,21,119.141106,33.502789,42766,55,55,30,55,0,1385,1643
4951,Laiyang,萊陽,Xian,21,120.705841,36.971165,85384,55,55,18,52,3,1457,1647
5404,Xinchang,新昌,Xian,21,120.902107,29.494654,40777,55,48,26,55,0,1385,1640
7453,Yicheng,翼城,Xian,21,111.70844269,35.738761902,1156,55,42,16,1,54,1643,1904
8099,Xiayi,夏邑,Xian,21,116.12141418,34.237991333,585,55,39,16,0,55,1646,1888
8306,Xiangyin,湘陰,Xian,21,112.8802948,28.676210403,704,55,29,27,0,55,1696,1903
7694,Luzhou Fu,廬州府,Fu,62,117.27645874,31.864456177,9776,55,2,53,0,55,1823,1823
8925,Chengjiang Fu,澂江府,Fu,62,102.91121674,24.673196793,9760,55,0,55,0,55,,
5031,Qi Xian,杞縣,Xian,21,114.774483,34.553513,44329,54,53,29,54,0,1404,1643
4653,Hefei,合肥,Xian,21,117.276459,31.864456,43060,54,52,30,54,0,1385,1637
7521,Qingpu,青浦,Xian,21,121.10775757,31.144771576,40504,54,47,12,0,54,1647,1903
7443,Yishi,猗氏,Xian,21,110.77404022,35.147945404,1146,54,45,11,0,54,1646,1904
7573,Gaoyou Zhou,高郵州,Zhou,215,119.43733215,32.790710449,768,54,45,15,0,54,1647,1894
7458,Quwo,曲沃,Xian,21,111.47002411,35.641284943,1149,54,41,15,0,54,1634,1880
8174,Xinyang Zhou,信陽州,Zhou,215,114.06924438,32.131118774,615,54,27,32,0,54,1646,1903
9047,Qinzhou Zhilizhou Zhixiadifang,秦州直隸州直轄地方,Zhixiadifang,213,105.71695709,34.585472107,9540,54,1,53,0,54,,
8349,Changde Fu,常德府,Fu,62,111.69129944,29.034807205,9616,54,0,54,0,54,,
8062,Wendeng,文登,Xian,21,122.0566864,37.193061829,988,53,43,11,0,53,1646,1904
7749,Jingde,旌德,Xian,21,118.53877258,30.291025162,1695,53,31,24,0,53,1709,1904
700380,ning dou zhi li zhou ning dou zhi li zhou qian pu,甯都直隸州甯都直隸州前鋪,Pu,127,116.010101,26.466515,,53,6,47,0,53,,
8263,Jingzhou Fu,荊州府,Fu,62,112.19077301,30.350444794,34315,53,3,50,0,53,1649,1823
5373,Dongyang,東陽,Xian,21,120.227981,29.260567,40725,52,43,27,52,0,1345,1636
8048,Rizhao,日照,Xian,21,119.45469666,35.427951813,1069,52,41,13,0,52,1647,1903
8051,Ye Xian,掖縣,Xian,21,119.93800354,37.175430298,1014,52,40,14,0,52,1624,1903
7402,Ningxiang,寧鄉,Xian,21,111.18812561,37.339595795,1109,52,39,14,0,52,1633,1904
9027,Chenggu,城固,Xian,21,107.32794189,33.157131195,964,52,37,16,0,52,1649,1904
7478,Guo Xian,崞縣,Xian,21,112.75151825,38.883319855,1100,52,32,22,0,52,1655,1904
9059,Langzhou Fu,涼州府,Fu,62,102.63469696,37.92691803,9534,52,1,51,0,52,1823,1823
4544,Jurong,句容,Xian,21,119.162735,31.946535,40535,51,51,29,50,1,1385,1640
20057,Manchu Bordered Red Banner,滿洲鑲紅旗,Baqi,9,,,,51,51,0,0,51,1718,1898
4529,Changyuan,長垣,Xian,21,114.682724,35.19836,87821,51,51,28,51,0,1454,1640
4723,Yangqu,陽曲,Xian,21,112.564827,37.873753,95638,51,48,43,51,0,1404,1616
5447,Shangrao,上饒,Xian,21,117.96489,28.450691,41201,51,47,24,51,0,1385,1637
7331,Yongnian,永年,Xian,21,114.72306824,36.701030731,58,51,45,7,1,50,1621,1898
7981,Shouguang,壽光,Xian,21,118.73851013,36.879798889,1734,51,38,16,0,51,1637,1898
7254,Jing Zhou,景州,Zhou,215,116.25810242,37.688007355,48,51,32,20,0,51,1604,1883
4383,Wanping,宛平,Xian,21,116.36800385,39.931427002,109,50,46,39,48,2,1397,1640
5995,Hui'an,惠安,Xian,21,118.802818,25.022078,40258,50,45,28,49,1,1406,1643
7978,Yidu,益都,Xian,21,118.47827148,36.687915802,1739,50,43,11,0,50,1607,1889
7635,Zhenhai,鎮海,Xian,21,121.7117157,29.953701019,40746,50,33,18,0,50,1709,1904
7389,Yuci,榆次,Xian,21,112.74468231,37.678466797,1119,50,32,19,0,50,1646,1903
7227,Zhuo Zhou,涿州,Zhou,215,115.96814728,39.487220764,104,50,30,21,0,50,1613,1903
8305,Yiyang,益陽,Xian,21,112.335289,28.597808838,706,50,27,26,0,50,1700,1904
7750,Ningguo,寧國,Xian,21,118.97753906,30.619968414,1691,50,8,42,0,50,1655,1895
5356,Deqing,德清,Xian,21,120.084801,30.553133,40158,49,49,27,48,1,1457,1640
4545,Liyang,溧陽,Xian,21,119.486,31.430706,40589,49,48,31,49,0,1384,1643
5592,Shishou,石首,Xian,21,112.406464,29.72431,43701,49,46,27,49,0,1394,1637
7739,Quanjiao,全椒,Xian,21,118.26437378,32.09834671,1710,49,40,11,1,48,1643,1904
7393,Wenshui,文水,Xian,21,112.02418518,37.436981201,1117,49,40,12,0,49,1646,1895
5527,Jingshan,京山,Xian,21,113.116852,31.024815,43568,49,38,30,48,1,1385,1643
7410,Yu Xian,盂縣,Xian,21,113.4129715,38.090957642,1102,49,38,14,0,49,1647,1898
7745,Xuancheng,宣城,Xian,21,118.74250031,30.946941376,1692,49,37,14,0,49,1647,1904
8303,Xiangxiang,湘鄉,Xian,21,112.51874542,27.737247467,716,49,25,29,0,49,1724,1904
8402,Gaoyao,高要,Xian,21,112.45315552,23.056921005,289,49,23,27,0,49,1621,1891
8343,Baling,巴陵,Xian,21,113.09765625,29.371259689,694,49,22,28,0,49,1659,1895
7497,Datong,大同,Xian,21,113.29638672,40.092838287,1080,49,9,40,0,49,1661,1889
8041,Yizhou Fu,沂州府,Fu,62,118.34095001,35.071559906,9678,49,5,44,0,49,1647,1721
7300,Dingzhou Zhilizhou Zhixiadifang,定州直隸州直轄地方,Zhixiadifang,213,114.97504425,38.520061493,9500,49,1,48,0,49,,
8743,Mianzhou Zhilizhou Zhixiadifang,綿州直隸州直轄地方,Zhixiadifang,213,104.7492981,31.459007263,9705,49,1,49,0,49,1759,1763
5375,Yongkang,永康,Xian,21,120.025253,28.897268,40727,48,48,23,48,0,1412,1634
4526,Kai Zhou,開州,Zhou,215,115.00592804,35.754283905,40,48,48,33,48,0,1385,1625
8943,Weinan,渭南,Xian,21,109.50123596,34.502998352,937,48,30,21,0,48,1652,1904
7225,Wuqing,武清,Xian,21,116.86728668,39.517601013,112,48,28,20,0,48,1649,1903
7376,Luan Zhou,灤州,Zhou,215,118.75231171,39.739654541,121500,48,25,27,0,48,1646,1894
8230,Huangmei,黃梅,Xian,21,115.93493652,30.079200745,671,48,23,26,0,48,1678,1895
7839,Tong'an,同安,Xian,21,118.14411926,24.736045837,40260,48,20,30,0,48,1658,1898
7878,Xing'an,興安,Xian,21,117.60305023,28.42375946,806,48,10,39,0,48,1742,1904
7307,Jizhou Zhilizhou Zhixiadifang,冀州直隸州直轄地方,Zhixiadifang,213,115.56381226,37.565982819,9501,48,0,48,0,48,,
7873,Guangxin Fu,廣信府,Fu,62,117.96488953,28.450689316,9644,48,0,48,0,48,,
20082,Bordered Blue Banner,鑲藍旗,Baqi,9,,,,47,47,2,1,46,1652,1903
7264,Xin'an,新安,Xian,21,115.9280014,38.924999237,36,47,39,10,0,47,1645,1876
7226,Ninghe,寧河,Xian,21,117.78314972,39.463554382,115,47,22,25,0,47,1754,1904
7339,Guangping,廣平,Xian,21,114.936844,36.480518000000004,87922,47,1,46,0,47,1761,1761
8600,Liuzhou Fu,柳州府,Fu,62,109.40439606,24.309988022,9560,47,1,46,0,47,,
20053,Manchu Plain Red Banner,滿洲正紅旗,Baqi,9,,,,46,46,0,0,46,1703,1898
4916,Linqing,臨清,Xian,21,115.701523,36.846214,85164,46,45,26,46,0,1433,1634
5151,Guang Zhou,光州,Zhou,215,115.04457855,32.130298615,82556,46,44,25,46,0,1404,1643
5442,Leping,樂平,Xian,21,117.124092,28.964994,41180,46,43,23,45,1,1385,1760
8126,Anyang,安陽,Xian,21,114.34549713,36.098342896,526,46,34,15,1,45,1633,1903
20572,Huangxian,黃縣,Xian,21,120.52169,37.647312,1016,46,33,13,0,46,1647,1903
7154,Jinning Zhou,晉寧州,Zhou,215,102.74320984,24.703119278,1600,46,28,22,0,46,1679,1898
8783,Ba Xian,巴縣,Xian,21,106.44494629,29.590402603,1276,46,23,24,0,46,1659,1902
7128,Zhenyuan,鎮遠,Xian,21,108.4184494,27.054264069,479,46,14,36,0,46,1723,1894
7945,Nankang,南康,Xian,21,114.74516296,25.658571243,837,46,10,36,0,46,1742,1836
5355,Changxing,長興,Xian,21,119.901375,31.013893,40144,45,45,18,45,0,1385,1640
5384,Kaihua,開化,Xian,21,118.404884,29.14485,40635,45,45,17,45,0,1385,1625
4471,Ding Zhou,定州,Zhou,215,114.97504425,38.520061493,44817,45,44,44,45,0,1454,1586
4676,Jing Xian,涇縣,Xian,21,118.406586,30.68671,41313,45,44,31,45,0,1421,1643
8175,Luoshan,羅山,Xian,21,114.52223969,32.202373505,620,45,38,8,0,45,1646,1904
7614,Changxing,長興,Xian,21,119.90137482,31.013893127,40144,45,38,7,0,45,1649,1850
7377,Leting,樂亭,Xian,21,118.91828156,39.424880981,125,45,27,19,0,45,1706,1903
7899,Chongren,崇仁,Xian,21,116.06158447,27.75564003,827,45,26,20,0,45,1661,1898
5434,Fengxin,奉新,Xian,21,115.377151,28.70723,41115,45,25,34,45,0,1371,1642
8986,Suide Zhilizhou Zhixiadifang,綏德直隸州直轄地方,Zhixiadifang,213,110.2540741,37.500980377,9656,45,2,44,0,45,1702,1702
