candidate_id,harvest_date,source,search_terms,category,publish_date,issuer_name,announcement_title,announcement_type,instrument_type,source_url,is_issuance_packet,is_noise,noise_reason,lgfv_name_signal,candidate_priority,already_human_validated,already_in_master_pool,llm_label_status,llm_label,llm_confidence,needs_source_packet,notes
sch_20260630_0096,2026-06-30,Shanghai Clearing House,建设;城市;投资集团,scp,2026-06-22,泰州市城市建设投资集团有限公司,泰州市城市建设投资集团有限公司2026年度第五期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260622_1811564.html,1,0,,城市建设投资,high,0,0,pending,,,1,
sch_20260630_0097,2026-06-30,Shanghai Clearing House,建设;城市,scp,2026-06-22,天津津南城市建设投资有限公司,天津津南城市建设投资有限公司2026年度第五期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260622_1811639.html,1,0,,城市建设投资,high,0,0,pending,,,1,
sch_20260630_0098,2026-06-30,Shanghai Clearing House,交通,scp,2026-06-18,江苏交通控股有限公司,江苏交通控股有限公司2026年度第九期超短期融资券发行材料,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260618_1809757.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0099,2026-06-30,Shanghai Clearing House,交通;控股集团,scp,2026-06-18,东莞市交通投资控股集团有限公司,东莞市交通投资控股集团有限公司2026年度第一期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260618_1809668.html,1,0,,交通投资;投资控股,medium,0,0,pending,,,1,
sch_20260630_0100,2026-06-30,Shanghai Clearing House,建设;城市;投资集团,scp,2026-06-18,泰州市城市建设投资集团有限公司,泰州市城市建设投资集团有限公司2026年度第四期超短期融资券发行材料,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260618_1809932.html,1,0,,城市建设投资,high,0,0,pending,,,1,
sch_20260630_0101,2026-06-30,Shanghai Clearing House,建设;投资集团,scp,2026-06-18,山西建设投资集团有限公司,山西建设投资集团有限公司2026年度第三期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260618_1809987.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0102,2026-06-30,Shanghai Clearing House,控股集团,scp,2026-06-18,淮安市投资控股集团有限公司,淮安市投资控股集团有限公司2026年度第三期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260618_1809654.html,1,0,,投资控股,medium,0,0,pending,,,1,
sch_20260630_0103,2026-06-30,Shanghai Clearing House,发展,scp,2026-06-18,无锡市国联发展(集团)有限公司,无锡市国联发展(集团)有限公司2026年度第九期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260618_1809681.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0104,2026-06-30,Shanghai Clearing House,发展,scp,2026-06-17,无锡市国联发展(集团)有限公司,无锡市国联发展(集团)有限公司2026年度第八期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260617_1808742.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0105,2026-06-30,Shanghai Clearing House,建设,scp,2026-06-17,中交路桥建设有限公司,中交路桥建设有限公司2026年度第五期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260617_1808659.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0106,2026-06-30,Shanghai Clearing House,交通;发展,scp,2026-06-16,泉州交通发展集团有限责任公司,泉州交通发展集团有限责任公司2026年度第三期超短期融资券发行文件,issuance_packet,scp,https://www.shclearing.com.cn/xxpl/fxpl/scp/202606/t20260616_1807806.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0107,2026-06-30,Shanghai Clearing House,控股集团,cp,2026-06-30,保利久联控股集团有限责任公司,保利久联控股集团有限责任公司2026年度第一期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260630_1817421.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0108,2026-06-30,Shanghai Clearing House,建设;城市,cp,2026-06-29,吉安市城市建设投资开发有限公司,吉安市城市建设投资开发有限公司2026年度第一期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260629_1816268.html,1,0,,城市建设投资,high,0,0,pending,,,1,
sch_20260630_0109,2026-06-30,Shanghai Clearing House,控股集团,cp,2026-06-26,中国平煤神马控股集团有限公司,中国平煤神马控股集团有限公司2026年度第三期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260626_1815027.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0110,2026-06-30,Shanghai Clearing House,城建,cp,2026-06-26,湖北荆门城建集团有限公司,湖北荆门城建集团有限公司2026年度第一期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260626_1815016.html,1,0,,,low,0,0,pending,,,1,
sch_20260630_0111,2026-06-30,Shanghai Clearing House,建设;城市;投资集团,cp,2026-06-26,景德镇市城市建设投资集团有限责任公司,景德镇市城市建设投资集团有限责任公司2026年度第一期短期融资券发行材料,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260626_1815008.html,1,0,,城市建设投资,high,0,0,pending,,,1,
sch_20260630_0112,2026-06-30,Shanghai Clearing House,建设;城市;投资集团,cp,2026-06-26,宿州市城市建设投资集团(控股)有限公司,宿州市城市建设投资集团(控股)有限公司2026年度第三期短期融资券发行披露文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260626_1815009.html,1,0,,城市建设投资,high,0,0,pending,,,1,
sch_20260630_0113,2026-06-30,Shanghai Clearing House,建设;发展,cp,2026-06-25,常州天宁建设发展集团有限公司,常州天宁建设发展集团有限公司2026年度第二期短期融资券发行文件,issuance_packet,cp,https://www.shclearing.com.cn/xxpl/fxpl/cp/202606/t20260625_1814160.html,1,0,,,low,0,0,pending,,,1,
