c_addr_id,addr_name,addr_name_chn,CHGIS_PT_ID,x_coord,y_coord,GID_2,province_name,province_name_chn,prefecture_name,prefecture_name_chn,prefecture_type,elite_persons,jinshi_persons,juren_persons,ming_persons,qing_persons
5879,Xichong,西充,96216,105.880943,31.010458,CHN.26.13_1,Sichuan,四川,Nanchong,南充市,PrefectureCity,16,16,7,16,0
4533,Qian'an,遷安,88308,118.716316,39.999717,CHN.10.9_1,Hebei,河北,Tangshan,唐山市,PrefectureCity,16,16,10,16,0
4513,Handan,邯鄲,44847,114.472038,36.593475,CHN.10.4_1,Hebei,河北,Handan,邯郸市,PrefectureCity,16,16,8,16,0
5036,Yanling,鄢陵,44355,114.195343,34.107433,CHN.12.15_1,Henan,河南,Xuchang,许昌市,PrefectureCity,16,16,8,16,0
4873,Zhanhua,霑化,20202,117.80175781,37.68321991,CHN.23.1_1,Shandong,山東|山东,Binzhou,滨州,Prefecture,16,16,7,16,0
4963,Gaomi,高密,85499,119.752564,36.385406,CHN.23.13_1,Shandong,山東|山东,Weifang,潍坊市,PrefectureCity,16,16,8,16,0
4518,Yuancheng,元城,44799,115.146522,36.275528,CHN.10.4_1,Hebei,河北,Handan,邯郸市,PrefectureCity,16,15,11,16,0
6103,Boluo,博羅,42171,114.273606,23.172247,CHN.6.6_1,Guangdong,廣東|广东,Huizhou,惠州市,PrefectureCity,16,15,11,16,0
4758,Ningxiang,寧鄉,95165,111.188125,37.339596,CHN.25.6_1,Shanxi,山西,Luliang,吕梁市,PrefectureCity,16,15,8,16,0
4630,Baoying,寶應,42727,119.310043,33.235947,CHN.15.12_1,Jiangsu,江蘇|江苏,Yangzhou,扬州市,PrefectureCity,16,15,12,16,0
4514,Cheng'an,成安,44844,114.694061,36.441349,CHN.10.4_1,Hebei,河北,Handan,邯郸市,PrefectureCity,16,15,10,16,0
5467,Xincheng,新城,40983,116.91423,27.296833,CHN.16.1_1,Jiangxi,江西,Fuzhou,抚州市,PrefectureCity,16,15,6,16,0
4546,Lishui,溧水,40551,119.022865,31.656557,CHN.15.4_1,Jiangsu,江蘇|江苏,Nanjing,南京市,PrefectureCity,16,15,8,16,0
5189,Lintong,臨潼,934,109.21272278000001,34.368350983,CHN.22.7_1,Shaanxi,陝西|陕西,Xi'an,西安市,PrefectureCity,16,15,8,15,1
5291,Ning Zhou,寧州,87706,115.5747,38.490063,CHN.10.1_1,Hebei,河北,Baoding,保定市,PrefectureCity,16,14,8,16,0
4524,Jun Xian,濬縣,621,114.5443,35.66838,CHN.12.2_1,Henan,河南,Hebi,鹤壁市,PrefectureCity,16,14,11,16,0
8136,Yanjin,延津,537,114.19468689,35.14276123,CHN.12.13_1,Henan,河南,Xinxiang,新乡市,PrefectureCity,16,13,4,0,16
7663,Chun'an,淳安,40811,118.96516418,29.612287521,CHN.31.1_1,Zhejiang,浙江,Hangzhou,杭州市,PrefectureCity,16,13,3,0,16
8093,Xingyang,滎陽,121901,113.34739685,34.783107758,CHN.12.16_1,Henan,河南,Zhengzhou,郑州市,PrefectureCity,16,13,4,0,16
7827,Pinghe,平和,40340,117.0172348,24.253103256,CHN.4.9_1,Fujian,福建,Zhangzhou,漳州市,PrefectureCity,16,12,4,0,16
8884,Guangshun Zhou,廣順州,493,106.37185669,26.194824219,CHN.8.6_1,Guizhou,貴州|贵州,QiannanBuyeiandMiao,黔南布依族苗族自治州,AutonomousPrefecture,16,12,5,0,16
7929,Shicheng,石城,853,116.33894348,26.32818222,CHN.16.2_1,Jiangxi,江西,Ganzhou,赣州市,PrefectureCity,16,12,4,0,16
8987,Mizhi,米脂,1747,110.21099854,37.762825012,CHN.22.10_1,Shaanxi,陝西|陕西,Yulin,榆林市,PrefectureCity,16,12,4,0,16
7113,Ningyuan Zhou,寧遠州,256,120.7135,40.6181,CHN.18.8_1,Liaoning,遼寧|辽宁,Huludao,葫芦岛市,PrefectureCity,16,11,5,0,16
8135,Fengqiu,封邱,542,114.40882874,35.039676666,CHN.12.13_1,Henan,河南,Xinxiang,新乡市,PrefectureCity,16,11,6,0,16
5542,Wuchang,武昌,43425,114.879906,30.402718,CHN.13.2_1,Hubei,湖北,Ezhou,鄂州市,PrefectureCity,16,11,9,16,0
8953,Zhouzhi,盩厔,980,108.21199036,34.171138763,CHN.22.7_1,Shaanxi,陝西|陕西,Xi'an,西安市,PrefectureCity,16,11,7,0,16
7436,Ruicheng,芮城,1163,110.68829346,34.697307587,CHN.25.11_1,Shanxi,山西,Yuncheng,运城县,PrefectureCity,16,11,5,0,16
7778,Gutian,古田,40207,118.78490448,26.601709366,CHN.4.4_1,Fujian,福建,Ningde,宁德市,PrefectureCity,16,10,7,0,16
7495,Shuo Zhou,朔州,1089,112.42199707,39.307998657,CHN.25.7_1,Shanxi,山西,Shuozhou,朔州市,PrefectureCity,16,10,6,0,16
7440,Yongji,永濟,1162,110.33230591,34.835128784,CHN.25.11_1,Shanxi,山西,Yuncheng,运城县,PrefectureCity,16,10,6,0,16
8687,Qianwei,犍為,1262,103.94312286,29.209243774,CHN.26.8_1,Sichuan,四川,Leshan,乐山市,PrefectureCity,16,10,6,0,16
7757,Qimen,祁門,1716,117.70697784,29.854146957,CHN.1.11_1,Anhui,安徽|安徽,Huangshan,黄山市,PrefectureCity,16,10,6,1,15
7527,Baoshan,寶山,40394,121.48733521,31.407932281,CHN.24.1_1,Shanghai,上海|上海,Shanghai,上海|上海,Municipality,16,9,8,0,16
7697,Wuwei Zhou,無為州,1714,117.91131592,31.29851532,CHN.1.4_1,Anhui,安徽|安徽,Chaohu,巢湖市,PrefectureCity,16,9,7,0,16
7282,Raoyang,饒陽,12,115.73602295,38.245986938,CHN.10.5_1,Hebei,河北,Hengshui,衡水市,PrefectureCity,16,9,7,1,15
8816,Fengjie,奉節,1216,109.49220276,31.049325943,CHN.3.1_1,Chongqing,重慶|重庆,Chongqing,重慶|重庆,Municipality,16,8,8,0,16
8092,Sishui,汜水,560,113.22183228,34.836135864,CHN.12.16_1,Henan,河南,Zhengzhou,郑州市,PrefectureCity,16,8,8,0,16
8344,Linxiang,臨湘,693,113.29286957,29.58813858,CHN.14.12_1,Hunan,湖南,Yueyang,岳阳市|岳陽市,PrefectureCity,16,8,9,0,16
4592,Suzhou Fu,蘇州府,32432,120.61862183,31.312709808,CHN.15.7_1,Jiangsu,江蘇|江苏,Suzhou,苏州市,PrefectureCity,16,8,16,16,0
8883,Guiding,貴定,500,107.23962402,26.585645676,CHN.8.6_1,Guizhou,貴州|贵州,QiannanBuyeiandMiao,黔南布依族苗族自治州,AutonomousPrefecture,16,8,8,0,16
8312,Xinning,新寧,726,110.84442902,26.433082581,CHN.14.7_1,Hunan,湖南,Shaoyang,邵阳市|邵陽市,PrefectureCity,16,7,9,0,16
8677,Xindu,新都,1236,104.16054535,30.831390381,CHN.26.2_1,Sichuan,四川,Chengdu,成都市,PrefectureCity,16,7,9,0,16
8423,Maoming,茂名,323,110.85381317,21.919214249,CHN.6.9_1,Guangdong,廣東|广东,Maoming,茂名市,PrefectureCity,16,7,10,0,16
7519,Jinshan,金山,40508,121.1580658,30.901216507,CHN.24.1_1,Shanghai,上海|上海,Shanghai,上海|上海,Municipality,16,7,9,0,16
7185,Xinxing Zhou,新興州,1601,102.537323,24.355510712,CHN.30.15_1,Yunnan,雲南|云南,Yuxi,玉溪市,PrefectureCity,16,6,10,0,16
8403,Kaiping,開平,309,112.54454803,22.478263855,CHN.6.7_1,Guangdong,廣東|广东,Jiangmen,江门市,PrefectureCity,16,5,12,0,16
7197,Yuanjiang Zhilizhou,元江直隸州,9764,102.00642395,23.604007721,CHN.30.15_1,Yunnan,雲南|云南,Yuxi,玉溪市,PrefectureCity,16,3,13,0,16
8959,Shangzhou Zhilizhou Zhixiadifang,商州直隸州直轄地方,9665,109.9324646,33.86989212,CHN.22.4_1,Shaanxi,陝西|陕西,Shangluo,商洛市,PrefectureCity,16,0,16,0,16
7484,Ningwu,寧武,1086,112.30478668,39.007045746,CHN.25.9_1,Shanxi,山西,Xinzhou,忻州市,PrefectureCity,16,0,16,0,16
7491,Shuoping Fu,朔平府,9679,112.34358215,40.160369873,CHN.25.7_1,Shanxi,山西,Shuozhou,朔州市,PrefectureCity,16,0,16,0,16
7677,Wenzhou Fu,溫州府,32231,120.65322113,28.018291473,CHN.31.10_1,Zhejiang,浙江,Wenzhou,温州市,PrefectureCity,16,0,16,0,16
8331,Chenzhou Zhilizhou Zhixiadifang,郴州直隸州直轄地方,9629,113.02513885,25.802719116,CHN.14.3_1,Hunan,湖南,Chenzhou,郴州市|郴州市,PrefectureCity,16,0,16,0,16
5745,Jiading Zhou,嘉定州,96636,103.7515564,29.570690155,CHN.26.8_1,Sichuan,四川,Leshan,乐山市,PrefectureCity,15,15,1,14,1
5739,Anyue,安岳,1238,105.3245163,30.112699509,CHN.26.22_1,Sichuan,四川,Ziyang,资阳市,PrefectureCity,15,15,8,15,0
7299,Dingzhou Zhilizhou,定州直隸州,9500,114.97504425,38.520061493,CHN.10.1_1,Hebei,河北,Baoding,保定市,PrefectureCity,15,15,3,0,15
5226,Qishan,岐山,70907,107.62709,34.439636,CHN.22.2_1,Shaanxi,陝西|陕西,Baoji,宝鸡市,PrefectureCity,15,15,13,15,0
4957,Pingdu Zhou,平度州,85390,119.94828033,36.788230896,CHN.23.10_1,Shandong,山東|山东,Qingdao,青岛市,PrefectureCity,15,15,5,15,0
5914,Zhong Zhou,忠州,44538,108.03157806,30.298578262,CHN.3.1_1,Chongqing,重慶|重庆,Chongqing,重慶|重庆,Municipality,15,15,10,15,0
4452,Dongguang,東光,44878,116.532822,37.884556,CHN.10.2_1,Hebei,河北,Cangzhou,沧州市,PrefectureCity,15,15,11,15,0
7966,Wuding Fu,武定府,9671,117.50389099,37.482723236,CHN.23.1_1,Shandong,山東|山东,Binzhou,滨州,Prefecture,15,15,2,0,15
5383,Jiangshan,江山,40634,118.615936,28.735312,CHN.31.7_1,Zhejiang,浙江,Quzhou,衢州市,PrefectureCity,15,15,8,15,0
7415,Qinzhou Zhilizhou,沁州直隸州,9692,112.69898224,36.75743103,CHN.25.1_1,Shanxi,山西,Changzhi,长治市,PrefectureCity,15,15,0,0,15
4904,Yi Zhou,沂州,116072,118.39524078,35.197975159,CHN.23.9_1,Shandong,山東|山东,Linyi,临沂市,PrefectureCity,15,15,4,15,0
300343,Henan wei,河南衛,,112.479018,34.685133,CHN.12.7_1,Henan,河南,Luoyang,洛阳市,PrefectureCity,15,15,9,15,0
5625,Xiangyin,湘陰,41754,112.880295,28.67621,CHN.14.12_1,Hunan,湖南,Yueyang,岳阳市|岳陽市,PrefectureCity,15,15,12,15,0
4439,Xian Xian,獻縣,44861,116.114899,38.190697,CHN.10.2_1,Hebei,河北,Cangzhou,沧州市,PrefectureCity,15,15,12,15,0
4581,Xuyi,盱眙,43293,118.4953,33.01474,CHN.15.2_1,Jiangsu,江蘇|江苏,Huai'an,淮安市,PrefectureCity,15,15,6,15,0
4672,Fanchang,繁昌,41373,118.194275,31.090563,CHN.1.16_1,Anhui,安徽|安徽,Wuhu,芜湖市,PrefectureCity,15,15,6,15,0
5390,Suichang,遂昌,40620,119.263466,28.587894,CHN.31.5_1,Zhejiang,浙江,Lishui,丽水市,PrefectureCity,15,15,10,15,0
4896,Yuncheng,鄆城,85126,115.935013,35.605061,CHN.23.4_1,Shandong,山東|山东,Heze,菏泽市,PrefectureCity,15,15,7,15,0
5668,Lingling,零陵,41959,111.612564,26.210339,CHN.14.11_1,Hunan,湖南,Yongzhou,永州市|永州市,PrefectureCity,15,15,4,15,0
5337,Yuhang,餘杭,40085,119.9406,30.27177,CHN.31.1_1,Zhejiang,浙江,Hangzhou,杭州市,PrefectureCity,15,15,9,15,0
5381,Longyou,龍游,40643,119.172379,29.034788,CHN.31.7_1,Zhejiang,浙江,Quzhou,衢州市,PrefectureCity,15,15,10,15,0
8031,Tangyi,堂邑,994,115.77484894,36.487838745,CHN.23.8_1,Shandong,山東|山东,Liaocheng,聊城市,PrefectureCity,15,14,1,0,15
4781,Xia Xian,夏縣,95294,111.220055,35.137451,CHN.25.11_1,Shanxi,山西,Yuncheng,运城县,PrefectureCity,15,14,9,15,0
4633,Rugao,如皋,42931,120.558662,32.384022,CHN.15.5_1,Jiangsu,江蘇|江苏,Nantong,南通市,PrefectureCity,15,14,9,15,0
7994,Dongping Zhou,東平州,1052,116.29917145,35.91034317,CHN.23.12_1,Shandong,山東|山东,Tai'an,泰安市,PrefectureCity,15,14,2,0,15
8016,Cao Xian,曹縣,1071,115.5394516,34.827587128,CHN.23.4_1,Shandong,山東|山东,Heze,菏泽市,PrefectureCity,15,13,2,0,15
7317,Baixiang,柏鄉,15,114.68058014,37.494689941,CHN.10.10_1,Hebei,河北,Xingtai,邢台市,PrefectureCity,15,13,3,0,15
5616,Li Zhou,澧州,42114,111.75698853,29.640151978,CHN.14.1_1,Hunan,湖南,Changde,常德市|常德市,PrefectureCity,15,13,7,15,0
7258,Suning,肅寧,44,115.83181,38.43176651,CHN.10.2_1,Hebei,河北,Cangzhou,沧州市,PrefectureCity,15,12,4,0,15
8001,Zou Xian,鄒縣,1055,116.96843719,35.403820038,CHN.23.16_1,Shandong,山東|山东,Zaozhuang,枣庄市,PrefectureCity,15,12,4,0,15
7691,Sheng Xian,嵊縣,40768,120.8152771,29.587490082,CHN.31.8_1,Zhejiang,浙江,Shaoxing,绍兴市,PrefectureCity,15,11,4,0,15
8321,Qiyang,祁陽,729,111.855896,26.591691971,CHN.14.11_1,Hunan,湖南,Yongzhou,永州市|永州市,PrefectureCity,15,11,5,0,15
7964,Qihe,齊河,1028,116.78063202,36.701076508,CHN.23.2_1,Shandong,山東|山东,Dezhou,德州市,PrefectureCity,15,11,4,0,15
7275,Shulu,束鹿,44783,115.30854797,37.84853363,CHN.10.8_1,Hebei,河北,Shijiazhuang,石家庄市,PrefectureCity,15,10,5,0,15
8430,Guishan,歸善,297,114.44837952,23.095235825,CHN.6.6_1,Guangdong,廣東|广东,Huizhou,惠州市,PrefectureCity,15,10,6,0,15
7184,Jiangchuan,江川,1590,102.79499817,24.425462723,CHN.30.15_1,Yunnan,雲南|云南,Yuxi,玉溪市,PrefectureCity,15,10,6,0,15
7864,Ruichang,瑞昌,780,115.65447998,29.685338974,CHN.16.5_1,Jiangxi,江西,Jiujiang,九江市,PrefectureCity,15,10,5,0,15
8128,Linzhang,臨漳,525,114.60707855,36.341300964,CHN.10.4_1,Hebei,河北,Handan,邯郸市,PrefectureCity,15,10,5,0,15
7830,Zhao'an,詔安,40342,117.17490387,23.705354691,CHN.4.9_1,Fujian,福建,Zhangzhou,漳州市,PrefectureCity,15,10,5,0,15
8641,Gui Xian,貴縣,420,109.60844421,23.099092484,CHN.7.5_1,Guangxi,廣西壯族自治區|广西壮族自治区,Guigang,贵港市,PrefectureCity,15,10,6,0,15
9039,Pingli,平利,976,109.36109924,32.400501251,CHN.22.1_1,Shaanxi,陝西|陕西,Ankang,安康市,PrefectureCity,15,9,7,0,15
7301,Shenze,深澤,4,115.19208527,38.184902191,CHN.10.8_1,Hebei,河北,Shijiazhuang,石家庄市,PrefectureCity,15,8,9,0,15
7762,Guichi,貴池,1685,117.48183441,30.654661179,CHN.1.5_1,Anhui,安徽|安徽,Chizhou,池州市,PrefectureCity,15,8,8,0,15
8115,Changge,長葛,556,113.85049438,34.229904175,CHN.12.15_1,Henan,河南,Xuchang,许昌市,PrefectureCity,15,8,8,0,15
8658,Luchuan,陸川,44282,110.266808,22.325252,CHN.7.14_1,Guangxi,廣西壯族自治區|广西壮族自治区,Yulin,玉林市,PrefectureCity,15,8,7,0,15
8406,Gaoming,高明,311,112.69558716,22.862335205,CHN.6.3_1,Guangdong,廣東|广东,Foshan,佛山市,PrefectureCity,15,8,7,0,15
